I have tried many things on their menu and everything is good!	0	ee2y62o
As Indians, come home and taste authentic Indian food... We know Indian tastes very well...  	1	ef8cgc3
Came here for my friend's 19th birthday dinner.	1	eed1a5d
Being that I chose the tasting menu I was eager to have the dishes explained to me, and that's exactly what my server did.	8,1	ef2p23s
Also good is the rice/beans and the salsa and chips are fresh and tasty.	0	ee07pbp
I paid $17.12 for some salty oxtails with a bunch of fat on them and I only got 3 pieces!!!!!!!!!!!!	1	eeahjaj
The staff are very nice and the atmosphere is comfortable and warm.	0	eegetb2
Honestly I try to eat before I come to the restaurant so I don't have to eat the food.	1	ee8vkuw
The food I had at the habanero sandwich today was delicious!	0	ed5m8nr
Although there are several Kerbey Lane's in Austin, this is actually the only one I've been to.	1	ee8hm5j
I had been wanting to go to West for a long time (years, really) and finally went for my birthday.	8	eeb6esn
Le Pigeon was excellent, from the overall experience to the presentation of the food and of course the taste and taste of everything.	0	ee8ljc9
This is a fine example of how good a roast beef sandwich can be.	0	ef09bls
Great in every way.	0	edijp1e
You go to BWW for wings.	1	ed9xb5u
We went for happy hour on a Thursday night.	1	eer8tkn
Safe to say the best Persian Restaurant I've been to, outside of Tehran!	0	eea2ant
Tiffany is a wonderful person and always very caring about me and my wife.	0	ed3cd8g
I wish they sold their tomato chutney in jars...	8	eekw2ff
I have been all over the world but I CANNOT get enough of these donuts.	2	ef2qtei
Don't doubt it.	1	eeaz0w3
Never played golf before but wanna take whacks at some golf balls without the pressure of being judged or messing up the grass?	11	ed2275o
Burgers are delicious.	0	eda2pct
I dont know why I keep on giving this Sonic chances.	11	eddhksg
This is great food.	0	efeafkf
The view is good, but the lights above are dim.	0	edovtp3
I would give these guys 2 stars for their service.	2	edqqrx8
One of my favorite restaurants in the Boston area.	3	edr0m97
Never in between, it is a chance I have stopped taking.	1	edcc1z5
What ever happened to my previous favorite restaurant in Portland??	13	edj53w4
Back in San Diego I used to get a super quesadilla with carne asada and that place put beans in it.	1	ed3il5h
We visited Tremezzo last week specifically to see a local band.	1	eex56h9
I used to love this place but they seem to be disappointed with my order - eat with people	10	ee8kjwu
Everyone was extremely accommodating, especially our waitress (maitre d') Tiffany!	5	eeps04t
The place has a nice setup, but the coffee is really not that good.	0,2	eebeh17
I've been trying chicken curry everywhere because it's a staple.	1	edfnjhl
Love the tuna appetizers have tried three of them so far	3	ed6yq3l
Roake's delivers that.	1	ed6gnl8
I take my family to eat there a few times a month and till this day havent been let down yet.	1	een3k7h
This week I made the same mistake at this Power's Ferry McDonalds.	7	eda6ydr
Be still my taco lovin' heart!	1	eerces3
Very nice mall with a wide selection for the international crowd.	0	eev86t5
How can anyone have any complaints.	11	edq8479
Your typical middle of the road, tasteless overpriced place.	2	eesxzml
The drinks are not very strong but my favorite part about this spot is the music.	3,0	eeowc2f
I chose the Rainbow Roll and the Hard Rock Roll.	1	ee9uvf2
I guess Anthony Bourdain swears to the Japadogs that whatever Anthony Bourdain says is right!	0	eeidlyu
Bartender - awesome!	0	effnh21
Most of the breakfasts don't come with any sides.	1	ee9ryel
Since we had not found a Mexican Resturant that we liked we decided to try this place out.	1	edllt8p
We ordered 8-10 entries and only the curries and salt and pepper calamari were edible.	1	edllkuu
So why only four stars instead of 5?	13	ed52ler
Always a fun time.	4	edp8t7c
But it was an amazing decision for us.	0	edwk601
This place is kind of lame.	7	eeiodnb
The paper dosa is huge..	1	ee2mrg1
I'm not from Austin.	1	efgvqrr
It's nice to come here and have a few beers and dinner.	4	eduj8jo
Then when he finally got to the people in front of me, he had issues counting their change.	1	edsye6w
I'm talking these employees are so miserable they try to project their own misery on you.	7	ee43i4f
I've become somewhat a regular coming here, because I live close by.	0	ee39u3j
You're gonna want to touch the steak plate but it's definitely a bad idea.	7	eeczhtp
It tastes good and looks even better.	0	ee8jd5h
When you step inside you are greeted immediately and seated at a distance from other diners.	0	efbagij
Wish they'd come back to California.	8	eescjbx
Went here for dinner the other night on a date.	1	edli3u9
The menu is mostly just vegetables and toasts with egg, but don't be fooled.	1	eds0c2m
"I've been 2 times and ordered a few different things, including their ""shake""."	1	ef9of3l
And trust me once you have one of their muffins you will never go back to Dunkins, Honey Dew, or Heaven forbid Market Basket!	0	edvaxk1
The interior is clean and simple, with a sushi conveyor belt in the middle, three booths and a few bar stools around.	0	efh4gqk
I like to ride the glass elevator.	3	ediljcw
There was a dj playing early 2000 music.	1	eeqgr6c
A complete wine/beer bar and tapas restaurant, this little haven has a lot going for it.	0	edjrvep
Our favorites are the potstickers, scallion cakes, massaman curry, bangkok noodles with the spicy peanut sauce, and the tandoori chicken.	3,0	ed0mau3
What a discovery today!	0	ee764lu
Don't let the location fool you.	1	eel3el9
"I also love ""seasonal"" ""fresh"" ""from scratch"" and this restaurant is just that!"	0	ef2qadj
It's very tasty and full of flavor.	0	edrtc1r
The crab prices are a bit high, but the menu has a great/affordable combo.	0,2	effa0xx
When receiving the items the worker did not specify which iced coffee was which.	1	edz1wuz
The service was impeccable and the waitress was friendly and seemed to truly care about our experience.	5,0	efdwe1r
Personal favourites are the thai tea, pad thai and pad thai rolls - all good choices.	0	ef5ehe8
Variety of menu items - mostly standard pub fare.	0	eer01eq
Best burritos in Austin.	0	ee9ac46
thank you for the great food.	5	eeelsm7
I guarantee they are so much better.	0	ef3xddt
The French Crepes are delicious and the salmon with cream cheese.	0	eekmzwj
If I could only eat pancakes for the rest of my life, I'd stick to the cinnamon swirl variety.	1	eeje8cf
The good thing first--	0	edchv04
The room temperature is freezing.	1	eeyfa2h
I'm a fan BUT...	1	edoq7ae
I recommend this place.	0	ef0yd5t
Ordering a burger at a pizza joint seems silly right?	13	edm46gk
But as I always say, any place can be great as long as you set proper expectations, and unfortunately my expectations were set high.	10	eelbglv
All the dishes came a little slow but definitely worth the wait.	0	eeksmgz
We tried this place one night after being at Universal Studios all day.	1	ee04pk4
I also love the fact that the bakery is not far from my house and I can easily get there just to please my sweet tooth	3,4	eewslmi
This is a perfect spot for a brunch!!	6,0	eemyqdp
I got the steamed tingmo bread with mine, which was fluffy and paired super well with the spicy veggies.	0	eervnf5
My friends and I started with the rave worthy guacamole and chips while waiting for the tacos to arrive.	0	edhnvzo
We came in to taste a few of the beers they have available for the mini keg order and we had a bite to eat as well.	1	edx51u6
Store bought tortilla shell that wasn't even wrapped properly.	1	eda5gdm
Summary: had to leave because of private event; white guys screamed WHITE POWER at us as we were leaving.	1	ef4ty9h
I also got a triple dipper.	1	ed8ph77
Cross back to 3rd down the Book Loft stairs.	1	edeg0y6
We stumbled on this place.	1	eewtkdw
The only complaint I have is that my stomach can't hold more than three slices.	0	eebl6ee
I'm a wine club member too!	1	edbs018
If you eat turkey and bacon, you must try the Santa Fe panini - it is soooooo good.	0	edmj6dz
Foodwise, it's ok, nothing special but the service is terrible.	2	eee6w1p
Decent BBQ but I eat better!	0	eem8ngk
Thai place around Boulder Area.	1	eehjqx2
The Rougamo was perfect.	0	ees433k
Decided to find a Peruvian place when visiting Florida and found this one on Yelp.	1	edwr9lk
But for a central meeting place with good coffee and local atmosphere, the Atomic isn't half bad.	0	ef3z0y6
I personally find the many choices very confusing.	11	eeiljqg
I am completely off as i thought Chastain Park was somewhere off Chastain Rd in Kennessaw,  and man was i wrong.	2	edu6mrm
The plaza's parking lot is not huge, and it was fairly busy on the Saturday evening when we went.	1	eexpvcf
We sat inside and were greeted instantly but then she just dropped off.	1	edh5vmp
Got the Kung pao chicken and beef with Chinese broccoli.	1	edfjfis
We started off here for breakfast one morning.	1	ee2wjn6
Otherwise, it's a fun place with good food and cheerful servers.	4	ef7zc5q
Our bartender was a nice guy, helpful and charismatic despite being slammed as he was the only one back there.	5,0	eczgpmf
She actually looked like she took pride in being rude to me.	2,7	ee21s6e
Generally speaking, Joshua Tree is a great place to drink beer and watch games.	0	eduioiv
The food was above average, the service was decent.	0	eczmb8c
Parts aren't a problem, trust me.	0	ed5v2db
I ordered from GrubHub.	1	eepfok5
Decent tacos and very nice hosts.	0,5	eeteuvp
I wasn't impressed with this place at all.	10	ede9itx
They were able to make the 3 main components you get with the shabu shabu all GF: the rice, ponzu, and sesame dip.	1	ed2cflc
They make the most delicious burgers with such delicious toppings.	0	eezfzm5
The wonton soup was great.	0	eelhwfg
Don't you love those?	13	edmt3pn
I had the platter which was fried.	1	edbhd2h
We ordered an order of mango tango, kampachi serrano, hashtag roll, and a bunch of assorted nigiri.	1	edy9isw
I have to say!	1	eec4trr
The burritos are huge and the soft tortillas are absolutely fantastic.	3,0	eeg2avy
Great food and vibes but the prices aren't ideal.	7,2	ef7x43j
Really, really liked our chicken sandwiches.	3,4	eeoendj
Lots of options in Happy	1	efcvk3z
Nicely greeted when I walked in.	5	efh7moz
My friends and I found this place on Yelp, which was near our hotel.	1	eet8we2
Choose your style of broth and as many mix ins as you want.	1	eeka9ub
They have always been very accommodating and cheerful.	5	eexn78y
I've seen this place on Instagram when it first opened and today someone suggested it to try.	1	eesweh0
Free water banana	1	efg0kiy
It's kind of their signature dish, for dang good reason.	0	ee4q06w
I'll write a full review to praise them, but one thing is for sure, 4Rivers may be the best BBQ you'll find in Central Florida.	0	een5rq8
Our first visit to Chaaya was a great one!	0	edz0ojt
I can usually find the basics and then some here.	1	edeeaxz
was not shorted on the quantity.	1	eeawdys
It would be nice if they spent a little time deep cleaning.	1	ed66az0
The brewery was very clean and still looks brand new.	0,15	efgaw9f
I used to come here following my physics exam with my study group and we would order one entire cheesecake to glutton ourselves into sugar fueled oblivion.	1	efd5dbj
Had a great lunch today with oysters and tartar.	4	ef0n98u
Service at Anna's is great, which means a lot, especially after a long day at work.	5	efenoqw
$16 for 20 of the driest wings I've ever had!	12	edesoxj
Well that is what we came here for but as usual, found a few other tidbits to add to the table...  lol	4	eexwtmw
The food is always great, the service is great and the atmosphere is great.	5,0	eekpzwz
This is very simple latin fast food.	0	ef5is4i
The food is decent (Lowell location is better) but the main reason I deducted stars is for terrible customer service.	0	ees5dd2
Este lugar vale la pena el viaje.	1	edch43k
only give them 1 star because while they are chicken and waffle champions...they know nothing about cooking seafood.	12	ee030ce
I have been there several times with friends.	1	ef314aq
The only downside is that it is so busy and a bit pricey.	2	edrvxvk
Ask for Tracey...the best American fare EVER.	0,1	ef30jhs
I've only been to this place once, and is pretty incomparable to it's Fenway counterpart.	1	ef6cxbc
This place has always been highly rated and the queue outside the door shows it's popular.	0	efdr7vs
too delicious!	0	eetn82m
A must try is the Beignets... (they've given them to me complementary a few times).	1	eegt2j8
Delicious food and service, I haven't had a good shawarma in a long time	5,0	eed03qa
The hummus is perfect, the meat pies are one of my favorites, spinach pie is good too.	3	eeye7xk
Had an amazing dinner there.	9	eesjkx7
As someone else said, the traffic is high and this means that the chicken is very freshly made.	1	eenv0bg
They are getting ready to change locations August 24 so after that date they will be on Gunpark Dr.  I ordered the Asada tacos, beans and rice.	1	ee7faen
The curry is a little too sweet and the portion is not big.	2	edy3ih4
As usual my Asian insides were craving some tapioca drinks.	8,1	edrn1ph
Great food and atmosphere!	0	efbco4x
Lady yells at me when I walk in.	1	eemapl9
Felt so uncomfortable we had to leave.	7	eee8bwi
They are definitely not for the health conscious (but don't worry because I'm not that kind of person!).	1	ed27wzj
Good for a date night or for lunch I've been for both:	1	edjy7n8
That and the crispy chicken skin chips in the chickpea dip.	1	edbk1sn
The service was great and the terrace was nice and quiet.	5	ed0w58q
I've lost count of how many times I've been.	1	edjjjmh
We took the advice of the folks at massage envy and drove from our hotel to find Keke's for breakfast	1	edosedi
I've been to Rozzinis 5 times because it's within walking distance of my house and it has great food but is usually empty.	3,0	eexris9
Tim's ignorance shouldn't stop you from getting delicious fish and chips from this food truck.	0	ed1w22k
Their food is excellent and they make some of the best homemade soups I've ever tasted.	0	ee53apc
I've probably had many of their different pizzas and I always ask myself why I decided to eat it.	1	edzcj95
Excellent service by our waitress Melissa.	5	ee5uc9g
Words cannot express how thrilled I was when I heard their blue trailer was found just a few blocks from the old site!	6	efbl7x7
Pastries are a bit pricey but good.	0,2	edtdh3r
My guest ordered it for us because he grew up in Beijing and knows best.	0	ef42kfu
Everything tastes likes spam and playdough.	14	ef5c8lv
Always searching for the ultimate ramen.	8	ediok8u
I'm not sure what to make of the 4 stars trend on this place.	11	edcenef
I don't really write reviews, but Archie's is great.	0	ee3gkla
I like the ambiance and interior design of this place.	3	eektluu
There was a bit of a wait but of course what do you expect?	11	eddhyz4
Ordering the Margarita house special and received a watered down lemonade with not even a hint of taste or smell of tequila, served in a miniature mug.	1	edhbs5u
Delaney provided us with excellent service - she knew the menu well and was able to give us the best advice.	5	eevhzk1
We came here when it was the start of dinner time and were seated pretty quickly.	1	ee6grwl
I'm feeling nice so giving them three stars because things turned around in the last year for me here.	0,4	edqv6e8
I am pregnant so could not drink and my husband was driving so he didn't choose to order drinks.	1	eeai4qq
All Asia isn't anything that impressive and yet I've been convinced to go there for a couple gatherings.	0	ed2kbl0
Shaw made his own mozzarella for the tomato/mozz salad - uhh so-so - a little chewy.	1	edu0vdx
When you walk in you tell the cashier what you want and on the left you drool in amazement at the process.	9	ee89by4
The family that runs the place is very sweet.	0	ed624yd
Was waited on by a boy who was pretty young.	1	edgzwg6
How do they cram all that flavor into that bowl, using only vegan ingredients?!	13	ee5eh7x
It would be unfair to say that this was my least favorite	2	efcrmgg
The food was great, fresh, hot and well prepared.	0	efbxog6
Just when my brother and I had finished ordering were we lucky enough to spot two people leaving!	1	efdl3cp
We had the couve, medium spicy, added pork and soft boiled egg.	1	eek7x5m
I could keep going.	1	ed02jg5
Wonderful desert vanilla ice cream.	0	eekjs3l
There aren't many German restaurants in the Portland area, so I was really looking forward to dinner at Bargarten.	8	ef390aa
U Roll is a good place to go if you're craving sushi rolls.	0	eelmvry
We went to revelry because of its good reviews.	0,4	efea39v
A must have is their signature drink (kind of old fashioned).	0	ed67wxd
We found Border driving down Cobb PKWY, it sticks out from its neighbors with its bright green and purple decor.	1	ef53ljg
Come here for happy hour, they get a hearty and delicious meal for just $5.	4	ee8a8mr
Such a great place!	0	ef7u3hg
Outside dining is pet-friendly!	0,5	ee3jkgs
Since this one has opened its had its issues.	1	edrmhkk
My water had chunks of food in it and it took just as long to get our drinks as it did to get the food.	1	eebvs4b
The spider roll and unagi roll were dead salty and the eel was not fresh.	1	eduaun3
Edamame, a delicious seaweed salad, fresh rolls and cold soba noodles - just perfect.	0	eedejdl
It has impeccable food and the best wine list.	0	edw91qe
I used to go to Peach Farm with family over weekends every so farm.	1	edd9vc4
Will definitely be back for the burritos	0	edinvf9
There are many tables of varying sizes, bar seating, and even outdoor seating.	1	eeqrqxe
This is the best vitamin.	0	ed73z6i
Rocco's is more of a place where you would go to hang out at the bar, not necessarily eat.	1	ef7ttt1
And it will do it quick.	1	eezrvz8
If you are looking for authentic Mexican food, look elsewhere.	1	eecpk36
Almost canceled our order and went somewhere else with the numerous options in the area.	7	ee6ih28
They have been up and running for a few years now and cannot seem to get their flow together.	1	ee5mgg8
Had the blueberry cornmeal cake, which was delicious, not too sweet and just perfect.	0	ed84i73
Koreans run this Japanese restaurant.	1	ed8ogxv
Fantastic service from Divy!	5,4	ed0r16t
Small family dining, in clean and festive atmosphere.	0,15	eefvctx
Alliance and Pious Mecca are such friendly places with delicious food!	0	edhk4gb
Come here to study if you don't really need internet to study.	1	ef6g9dl
We stumbled on Union Market by accident.	1	ee9od0x
We love Afghan food and we walked away disappointed.	10	eeg8wtf
Omelets are huge and they have a variety of styles.	1	efdarg7
Located right next to the traffic circle.	1	ed9sskp
The lovely decor creates a casual dining feel.	0	ee7p08v
I ordered a decaf zebra mocha, and found a table all the way down by the water.	1	efbztnx
Although it's not on the menu, you can ask for the all-you-can drink sangria special for $15 bucks a person.	1	ef4tys1
This is the best pizza in town imo and it's reasonably priced.	3	ed4gn8u
The food and atmosphere are always great.	0	ef9xx4d
The most wildly swinging element of Alana's is actually the service.	3	eeft1cc
I don't think I've ever given five stars before.	7	edz08n7
Fruit is fresh.	1	ee7gcv4
I am definitely going to bring others and price-tag be damned.	1	edgtfmo
But fair warning, it's a long wait!	7	ee87p8g
We were able to order oysters from all over the United States coasts.	1	edpdtni
Heights freak me out, so the elevator up kills me, but once I'm sitting with my drink, I'm all good.	1	eez9z4b
Everything on this menu is spectacular.	0	ed8pq7h
Usually I'm a Dunkin Donuts girl but my bf took me here one day and it was SO busy.	1	ef824yl
The hostess wasn't sure who our server was, which worried us because we felt like she had seated us in a section with no server.	7	eey3tbb
It was clear they were overwhelmed.	1	efd4x1y
I recommend this pastry.	0	edrsp55
Great beer, service and food!	0	eelvixz
Federal has an old school vibe, perhaps a result of lots of wood and brick.	1	ef737tw
Another Disney let down.	1	edyywql
Nothing could be more divine!	1	edlcowh
Ok, a little dramatic, but you get the idea.	1	efbanp1
There are so many options and flavors.	1	ed8csgb
I love taking people here because the atmosphere is warm, the murals are charming and bring back good memories, and the food is consistently good.	3,16,4	eesghmh
I even had leftovers to take home for lunch the next day.	1	edrrqxr
Very noisy and food can take a long time to come out.	1	eebjhs0
The truffle dosa was so flavorful as well as the lamb korma.	0	edbatb6
I will frequent this place just for that dang burger!	0	eeyra7d
I got the poke burrito with Hawaiian marinated salmon - yum!	1	efdp1lo
We live about five minutes away for my his McDonald's so it's on our top choices but man do they take forever every time we go.	1	efevkx0
Food is always good and consistent.	0	ef8tpl2
Cheap refills, cool environment.	0,15	ediidup
Rice was bland, corn was way too creamy/heavy, and I could cut up an avocado at home.	1	ef8pnce
We come every week for trivia, but the 2nd reason is because LL is serving us.	1	eeult07
Great family owned place with great service we go weekly.	5,0	ed1tn67
Don't go to this Indian restaurant.	14	edd61a0
My guess is that they are using Italian seasoning or sausage and red pepper in the gravy.	1,11	edidda1
We went here upon the recommendation of a friend.	1	eel19ky
Here's a short one to save you some time	1	ef8eudv
Can of Coke, ice on the side.	1	ee1celt
Just began my Paleo journey almost two weeks ago and then 4 of July weekend comes up which includes visiting family and friends and tons of food.	1	ecze4ws
I wanted to give it one star, but felt that that might be too tough on them.	1	eeandj8
There were ANTS on the nachos.	1	ed872n2
They get the orders out quickly and most of the items I have sampled have been quite good.	0	edwmsuw
The service is terrible in this place, I ordered an arepa, a serving of tequenos and a soup for take out.	7	ee9owho
Best Cuban sandwiches in the city.	0	efeslty
Because it was a lot better than I expected!	9,6	efh7c3t
On the positive side, the service is good.	5	efh7r6k
I  had driven by this place so many times but was never sure they actually served meals since there were only 5 tables.	11	ede38g4
We had our anniversary dinner there.	1	eee7bjn
We came here tonight because the reviews seemed to be very good.	13	eff7ui2
We came here twice!	1	edk8w8o
Every part of the pizza was very dry.	2	een24nb
I had high hopes for this since I saw a really great deal.	8	edvjzef
The piece of cake I ate here was so good I actually got emotional.	0	eer7as8
The sauces were insanely salty and the meat was overcooked.	14	efagy0j
The sprouts were so crispy like air fried I'm guessing?	11	ed4ezj0
Delicious lunch special recommended by the waiter.	0	edzdyr3
They have various entertainment on weekends.	1	ef6ir91
Food is great as usual.	0	eemechy
We eat out at upscale restaurants all over the country.	1	eezia8g
Will definitely return to watch another game and grab a burger and beer.	0,4	ee8dqxb
You name it we've tried it.	1	ef516hz
Great wine list, very friendly staff and waiters, cool vibe and great burrata appetizers.	5,0	ed5tyie
Especially to take tourists/guests.	1	eelbd0u
My husband had the minestrone soup and a meatball sub.	1	efdfeky
Why Did I Wait?	13	ef586jy
This is the best Italian restaurant in the city.	0	eena7de
The first time was on a weekday afternoon and I had Rob C. as my server.	1	ee36r7p
A group of my girls got together for a ladies dinner here last night and we had such a great time!	4	eeukrfp
Favorite hangout in Vancouver.	3	eczwlf5
I give two stars because I really like the location and ambience.	3	ef6klns
We wanted to sit on the upper patio but was told the muscle, fries and beer special was not served up there.	1	ed3i9hq
A regular hookah spot.	1	ee6wyr6
Great service and atmosphere and the best steak.	0,3	edwtquo
The place rushes everyone.	1	ee6asfi
We ate here on the way back to the airport.	1	ed20lrl
I ended up heading over to Mediterranean Blue.	1	edp9j0r
Their audience policy is exactly what I want to enjoy the movie quietly.	0	edq5od7
And they have beef ribs!	1	eeiu284
This tofu factory and deli most obviously makes delicious local tofu, including the terrific lemongrass version.	0	ed3n5hv
I've made a couple visits to Nick's and its time for a review.	1	ef1k2u2
Sit at the bar (all tapas are $5 if you do).	1	eewijz8
We were hustled upstairs and told to seat ourselves once we got up to the 2nd floor.	1	ed31k5s
I love the food the service was awesome and they have a really gentle cast !!!	3	eepogm7
So excited to be opening Bene in West Vancouver!	4	eext1ao
Well I can't really comment on the food as our orders were never taken.	2,12	ednxj1z
The only downside was that we had a pretty bad experience with one of the employees.	12	ed5pfvl
The food is delicious and it does not fail to make everyone in my office hungry.	0	ee5tt6v
Oh my goodness, where do I even start?	13	edbozax
Loved everything we tried: mussels, paella, scallop risotto, shrimp toast, fish cakes and my favorite pumpkin sage dumplings.	3	ef64n55
It's that little, sweet touch that keeps me coming back.	0	ee2qmsh
Amazing dinner and lunch.	0	eez6awu
stick to your ribs kinda food.	1	eesogmz
Their fra diavola sauce is AMAZING and often featured on their specials with Fruti di Mare.	0	ed9uxds
I was very impressed to find such quality sushi in Atlanta and I can honestly say I will return next month when I am in town again.	0	edgmdel
went to the bar with a BIG group lady friends after a movie next door at Alamo Draft House.	1	edoauv8
This is my favourite mall in Orlando, with such a wide variety of shops for all tastes and budgets.	3	edaxxw5
The most amazing electric recliner we've seen.	6	eea67op
The atmosphere is lovely and not too stuffy.	4	eetbxhz
The food was delicious as always, but the Brussels sprouts appetizers stole the show.	0	eeq2r3z
That however works out to my advantage since it hastens the pace of getting a Kurobuta Terimayo in my possession :)	1	eerhnu0
Solid weeknight date night experience.	1	ee25lri
Once you get in, it's a free for all.	1	eev40wu
I tried.	1	eeb2s4s
Very good Chinese food.	0	eepkrwi
They are nice, both over the phone and on delivery.	0,5,4	eezr6w4
Dali is a great place with good food and a wonderful atmosphere.	0,15	ef17jcg
Perhaps I was expecting more.	1,8	ediuytq
I recently dined at Gardner on Tuesday 10/20 with a friend of mine.	1	edgm2tj
Was a terrible experience.	14	eczu1m6
The prices are a little higher than I am used to in a pho restaurant, but the quality of the ingredients makes it worth the additional cost.	0	eezh5x3
The new silverware was also dirty.	14	ef6qvnx
Thank you to my fellow Yelpers for a fantastic meal.	5	ed0ooip
Sept 2020:	1	eex3c58
This is the place to hang out, meet people and chill.	1	edki05r
Sure, it's no Vegas, but I still seem to leave feeling like I expected more.	0,8	ef0tlfd
Three of us ordered three different snow mountains.	1	ee286dm
I didn't get to meet Joanne Chang either.	1	efd8wkk
To go in, my expectations were very high.	1,0	eeppis0
Been here since day one when they have their soft opening back in April.	1	ef2n7yk
We had the crab rangoons, california roll, philly roll, and orange chicken.	1	efep0uf
What started so positively lasted a very short period of time.	0,1	ed4gjwi
The menus is generous and there's something for everyone.	4,0	eel56hd
When I see someone making guacamole at the table, I am excited to try this place.	6	eduza9g
Speaking of service, ours is great.	5	edit7k9
The brisket is the stand out winner here..	0	eej0avw
Enough to mash up these extraordinarily delicious burgers and every delicious fried treat in no time.	0	eecrhn4
We got the Boston Cream Pie cake, Milk Chocolate Hazelnut Cookie, & a Raspberry Crumb Bar.	1	eduspn3
The location has the most beautiful views and is perfect for dining outside.	4	edkomd6
The food tasted kinda plain...	1	eejnz81
Have great pastas and vegetarian dishes.	0	ee46x73
I would recommend the chicharr鐠愮珱 for all the pork lovers.	0	eeoeadb
Went at 5:30 pm.	1	ee5zpvn
The bread is fresh and delicious.	0	ef40kcj
I never used to be someone who ordered only one thing at a favorite restaurant, but that does seem to be the case here.	3	edxop66
We love calamari, their appetizer version is different, but the burrata is delicious with toast, garlic and bruschetta.	4	ed192of
The food is beautifully prepared.	0	efdatsy
Received a gift card from here a while back and was taking my girlfriend out after the Blue Man group.	1	eetxuty
And always has a bunch of families in there.	1	een2q2i
Most tacos are delicious, so be varied!	0	edwganm
The bagels were fresh, the pizza bagels were good, and the service was good.	0	edkuw7m
We had the Scallion Pancakes, chicken and broccoli	1	ef7zaqw
Tacos are great because they use real cheese, not American cheese.	0	edo7mte
I can't believe how crappy the rest of the experience was!	10	eerdfja
I don't usually like margaritas, but this one was special - not too alcoholic but refreshing.	9	eeze41s
I can't believe how bad their standards have dropped as I've come here for dinner a couple of times and that's good.	0,9	ef7nz1j
We were able to order and get in in maybe 15 minutes or so.	1	ed21l4i
This place has the best sushi in Central Texas.	3	efe78dv
Mango sushi rolls are great.	0	ed5cys0
Reasonably priced and conveniently located a 10-minute walk from Lougheed light rail station.	0	ed73456
My son loves the green chili chicken pie.	3	edirbtg
Maybe it wasn't cooked, not sure but I was craving 'white pizza' and this was not what I was hoping for.	11,10	ee6gib3
The food was delivered Costco style in a extra food box with a few styrofoam boxes and plastic sandwich style boxes.	1	eeqj2ap
I'm glad I was wrong!	4	ee1uwmb
Every time me and my boyfriend are in town, we have to stop by and grab a bite to eat.	1	eers9ld
The waitress would practically sprint away before we could ask for anything.	1	edy9o5a
The carne Frita was fatty and over fried.	1	edpjw58
After placing order and giving credit card info the gentleman that answered said we closing soon, how much you giving for a tip.	1	eczsaya
this is the first meal i are i vancouver.	1	edxfsnh
I don't even know where to begin.	11	eed5kzo
For our annual New Year's Dim Sum lunch, we usually go to the Cambie Square location; however, they are now closed.	1	edgjonk
I love their burritos and tacos.	3	ef5o0by
Didn't know what to except from either, the date or Top Golf.	11	ed8l08w
Absolutely delicious and simple.	0	edcpmpw
Even the Hong Kong style steamed fish tasted bland.	2	eczidfz
The host was so blah, I honestly thought he was sleep walking since he had zero personality.	7	effy20p
The price is very good.	0	ef82ydd
Went to brunch with the girls and we had a blast.	4	ed47v7l
Our wedding cake was truly fantastic!	6,0	edm75up
Our destination was Book People and it was walking distance from there so we decided to give it a try.	1	edk04p4
Surrounded by a nice restaurant.	0	eeoonpx
"Pizza was good but overpriced in my book ($15 for a 12"" pizza?!)."	0	eexvrcp
Their chefs use to make delicious food!	0	ed4miwf
We stopped at Bahama Breeze and had a wonderful time.	0	ee038me
The burger was cooked perfectly.	0	ef5sg6s
It was cooked to perfection, soft, delicious, and even tasted great at room temperature (I was too lazy to heat it).	0	ef0wqlz
She encouraged us to take our time and enjoy the tasting.	4	ede9psv
Just responding the the reply from Chambar: it was a combo.	1	ee6amuo
"Went to Bertucci's last week, or as my boyfriend insists, ""Bertuzzi's"" and ordered the Chicken Ana Maria."	1	efebd32
My review is really more like a 3.5 star.	1	ef1rwfj
They give out so many rules and extra charges that was not in the discussion (before we booked the restaurant).	1	ee1xhe3
The food really is the point here.	1	ed72jyh
The welcome everyone from the biker to business suit crowd and everything in between...	1	ee9e9ov
Tonight the waitress forgets our nachos and doesn't even offer to take them off the bill.	1	ee6043y
We placed our orders and the drinks came out quickly.	1,0	eemhltk
We were looking for a new place for brunch and went with friends.	1	edf673x
Sarah also provided great service.	5	edg8qww
Anyone who disregards this review deserves what they get which will be totally dissatisfied!!	1	edc12rq
I have loved this place in the past and still believe that they make good food, but recently ordered delivery and was very disappointed.	10	eevlu6o
KNOEL is helping out he is a bar back but he is such a friendly person and has a smile on his face all the time.	5	efghgcv
I love that I can't really pronounce all the food and drinks.	3	eea7fdf
Ordered a side of mashed potatoes with it.	1	edv6abq
The fries are to die for too.	1	eed7g6d
Great service great price.	0	ee062jh
Server Thomas did a great job	5	ed2grxv
This was the only meal I actually enjoyed while visiting Disney in Orlando.	4	eeadrd2
I had so much fun here.	4	ef4hwtm
Love their pho and tea!	3	eelwdcx
Delicious food and excellent service.	5,0	ed9xpvd
You'll never be disappointed with their burgers, but the specials are usually pretty good too.	0	ed1sght
DJs are great, blending different genres to keep you musically alert.	0	ee6v0jo
The Courtyard Restaurant wants a unique and fun experience for my mom, sister, and I.	8,4	eesea40
It's so big we have never had to wait for a table.	1	edp1rts
